State,Birthplace,Weight
32,710,14.32
32,200,2337.73
32,518,79.85
32,210,417.8
32,250,128.58
32,260,40.06
32,520,3.87
32,299,0.92
32,300,146.84
32,55,212.06
32,400,4.77
32,401,0.45
32,402,1.77
32,404,2.51
32,405,4.91
32,410,67.36
32,411,9.8
32,413,26.29
32,414,10.31
32,420,5.6
32,421,23.04
32,425,8.97
32,426,6.33
32,430,6.89
32,433,13.99
32,434,35.71
32,436,2.7
32,438,16.89
32,450,7.78
32,451,20.03
32,452,9.28
32,453,125.41
32,454,19.48
32,455,24.32
32,456,14.78
32,457,42.31
32,460,0.56
32,461,1.91
32,462,3.94
32,465,56.88
32,499,1.35
32,500,205.75
32,501,72.78
32,502,109.19
32,509,2.65
32,511,13.62
33,512,12.96
33,513,4.54
33,2,18.27
33,515,17.64
33,4,25.59
33,5,8.26
33,6,164.7
33,1,14.64
33,8,28.26
33,521,67.25
33,522,2.14
33,11,26.63
33,12,95.82
33,13,32.46
33,15,13.22
33,16,4.99
33,17,85.77
33,18,35.54
33,19,25.24
33,20,17.82
33,21,19.48
33,22,15.06
33,23,348.8
33,24,57.53
33,516,1.0
33,26,80.72
33,27,27.06
33,28,7.82
33,29,32.07
33,30,5.74
33,31,16.69
33,32,7.77
33,33,5521.21
33,34,219.74
33,35,7.95
33,36,611.31
33,518,18.96
33,38,7.56
33,39,101.79
33,40,14.41
33,41,15.48
33,42,194.53
33,44,129.54
33,45,23.65
33,46,4.4
33,47,16.0
33,48,75.86
33,49,14.37
33,50,279.7
33,51,66.82
33,53,23.94
33,54,11.43
33,9,331.26
33,56,3.99
33,10,14.05
33,524,10.87
33,514,0.88
33,599,4.54
33,600,43.3
33,100,0.19
33,105,2.32
33,110,38.01
33,115,1.28
33,534,4.31
33,535,1.52
33,536,0.22
33,150,110.6
33,25,3346.0
33,160,0.95
33,540,2.54
33,517,6.21
33,541,0.13
33,542,2.2
33,700,6.44
33,710,0.54
33,200,26.1
33,210,25.2
33,37,43.65
33,250,3.97
33,260,34.35
33,537,4.06
33,299,0.26
33,300,66.83
33,55,32.16
33,400,1.96
33,401,0.77
33,402,0.59
33,404,1.98
33,405,3.94
33,410,26.47
33,411,4.82
33,413,17.37
33,414,8.11
33,420,2.08
33,421,7.51
33,425,4.68
33,426,1.08
33,430,1.15
33,433,11.48
33,434,13.82
33,436,11.38
33,438,4.57
33,450,1.35
33,451,2.15
33,452,3.32
33,453,52.32
33,454,2.21
33,455,7.62
33,456,6.06
33,457,10.03
33,460,0.62
33,461,0.63
33,462,1.13
33,465,17.75
33,499,0.45
33,500,42.56
33,501,15.21
33,502,19.64
33,509,0.42
33,511,2.82
34,512,19.21
34,1,150.41
34,2,65.82
34,515,873.39
34,4,51.86
34,5,30.59
34,6,491.63
34,513,3.9
34,8,66.23
34,521,2381.45
34,522,53.54
34,11,120.3
34,12,399.26
34,13,318.07
34,15,41.86
34,16,12.85
34,17,343.44
34,18,127.96
34,19,53.26
34,20,49.74
34,21,62.04
34,22,80.93
34,23,71.18
34,24,317.46
34,25,481.43
34,26,227.47
34,27,72.66
34,28,53.67
34,29,98.72
34,542,131.2
34,517,31.22
34,32,17.45
34,33,54.31
34,34,45751.73
34,35,35.02
34,36,9481.56
34,37,499.28
34,38,15.48
34,39,340.52
34,40,44.39
34,41,33.15
34,42,5106.5
34,44,83.95
34,45,326.98
34,46,17.99
34,47,81.5
34,48,255.37
34,49,19.26
34,50,32.93
34,51,414.46
34,53,65.82
34,54,92.84
34,9,340.6
34,56,10.78
34,10,202.72
34,950,7.49
34,524,4.3
34,514,23.12
34,599,42.24
34,600,810.29
34,100,0.96
34,105,8.95
34,110,1355.5
34,115,19.04
34,532,8.82
34,534,132.37
34,535,46.21
34,516,8.3
34,536,10.74
34,150,177.13
34,537,46.14
34,160,17.11
34,540,10.06
34,541,52.73
34,30,13.76
34,31,43.58
34,700,26.75
34,544,5.31
34,710,0.97
34,200,1313.79
34,518,188.84
34,210,1300.29
34,250,471.63
34,260,2359.5
34,520,22.4
34,299,4.38
34,300,3105.61
34,55,77.02
34,400,12.2
34,401,8.82
34,402,2.34
34,404,9.1
34,405,12.8
34,410,147.48
34,411,37.73
34,413,111.53
34,414,104.22
34,420,16.62
34,421,76.06
34,425,34.18
34,426,23.6
34,430,36.55
34,433,139.89
34,434,498.57
34,436,367.36
34,438,86.26
34,450,27.6
34,451,18.18
34,452,55.38
34,453,328.21
34,454,64.26
34,455,545.4
34,456,71.79
34,457,101.69
34,460,7.49
34,461,16.98
34,462,13.66
34,465,524.41
34,499,11.8
34,500,842.38
34,501,134.68
34,502,710.29
34,509,1.78
34,511,6.68
35,512,2.93
35,1,50.18
35,2,48.38
35,515,35.44
35,4,456.3
35,5,71.0
35,6,1012.63
35,513,3.64
35,8,526.07
35,521,25.11
35,10,8.81
35,11,34.84
35,12,114.35
35,13,59.51
35,15,29.1
35,16,42.09
35,17,300.9
35,18,106.0
35,19,105.63
35,20,150.38
35,21,50.65
35,22,76.97
35,23,39.78
35,24,52.01
35,516,0.94
35,26,210.15
35,27,105.26
35,28,38.29
35,29,144.75
35,30,42.09
35,31,93.21
35,32,49.75
35,33,15.99
35,34,107.22
35,35,10492.99
35,36,354.93
35,37,61.83
35,38,34.48
35,39,203.91
35,40,242.51
35,41,70.64
35,42,187.91
35,44,12.55
35,45,34.15
35,46,41.96
35,47,57.36
35,48,1563.02
35,49,109.6
35,50,6.89
35,51,76.09
35,53,110.94
35,54,30.91
35,55,106.3
35,56,57.13
35,522,3.83
35,950,1.07
35,524,1.84
35,514,1.89
35,599,1.88
35,600,26.28
35,100,0.8
35,105,6.56
35,110,18.31
35,115,0.53
35,532,3.91
35,534,1.72
35,535,0.35
35,150,41.68
35,25,105.91
35,160,1.43
35,540,1.39
35,517,7.56
35,541,2.27
35,542,5.55
35,700,5.23
35,544,0.25
35,710,0.73
35,200,1482.34
35,518,29.36
35,210,70.17
35,250,28.95
35,260,9.07
35,520,1.89
35,9,44.49
35,537,1.29
35,299,0.11
35,300,41.63
35,400,1.66
35,401,2.01
35,402,1.7
35,404,0.69
35,405,2.89
35,410,32.52
35,411,3.76
35,413,13.36
35,414,3.56
35,420,1.01
35,421,10.5
35,425,8.05
35,426,3.39
35,430,0.57
35,433,2.38
35,434,13.13
35,436,1.47
35,438,9.38
35,450,3.96
35,451,1.36
35,452,2.42
35,453,103.1
35,454,2.66
35,455,5.23
35,456,3.97
35,457,1.25
35,461,0.72
35,462,1.23
35,465,15.53
35,499,1.11
35,500,42.6
35,501,33.43
35,502,22.55
35,509,0.53
35,511,0.96
36,512,67.02
36,1,429.17
36,514,98.81
36,515,888.81
36,4,151.45
36,517,112.51
36,6,1428.79
36,513,25.22
36,8,210.92
36,9,1260.47
36,522,176.09
36,11,262.33
36,12,1031.17
36,13,613.55
36,15,91.2
36,16,38.89
36,17,732.88
36,18,306.94
36,19,128.4
36,532,32.07
36,21,156.37
36,534,408.25
36,23,211.68
36,24,460.3
36,537,85.36
36,26,662.97
36,27,212.22
36,28,161.08
36,29,262.46
36,542,179.82
36,31,129.9
36,32,58.16
36,33,181.79
36,34,2847.74
36,35,86.55
36,36,123128.86
36,37,918.85
36,38,31.39
36,39,858.64
36,40,119.98
36,41,89.97
36,42,2833.52
36,44,219.45
36,45,859.7
36,46,43.53
36,47,216.15
36,48,661.32
36,49,71.16
36,50,360.48
36,51,737.1
36,53,210.47
36,54,149.58
36,521,2959.8
36,56,48.05
36,10,105.68
36,2,190.02
36,950,12.3
36,524,76.33
36,599,126.19
36,600,1665.67
36,100,3.37
36,105,14.12
36,110,3115.19
36,115,97.41
36,20,118.1
36,22,199.48
36,535,57.65
36,516,32.08
36,536,13.49
36,150,663.78
36,25,1404.19
36,5,80.87
36,160,12.23
36,540,29.05
36,541,44.49
36,30,46.91
36,700,105.16
36,544,137.57
36,710,2.96
36,200,2429.51
36,518,269.59
36,210,2537.46
36,250,312.58
36,260,10178.08
36,520,77.93
36,299,29.48
36,300,5859.98
36,55,240.31
36,400,22.69
36,401,16.72
36,402,8.2
36,404,23.63
36,405,40.99
36,410,346.11
36,411,62.14
36,413,256.38
36,414,329.51
36,420,51.68
36,421,266.67
36,425,61.9
36,426,57.49
36,430,204.85
36,433,385.63
36,434,1222.47
36,436,140.98
36,438,131.83
36,450,75.97
36,451,60.26
36,452,113.68
36,453,682.45
36,454,136.41
36,455,840.89
36,456,194.35
36,457,440.8
36,460,14.29
36,461,30.64
36,462,33.4
36,465,2277.68
36,499,56.01
36,500,3986.28
36,501,347.75
36,502,1056.65
36,509,12.94
36,511,35.61
37,512,11.88
37,1,498.5
37,2,109.28
37,515,152.17
37,4,160.26
37,5,145.73
37,6,1386.36
37,513,62.94
37,8,200.81
37,521,467.38
37,10,129.4
37,11,439.84
37,12,1826.63
37,13,1254.07
37,15,106.73
37,16,43.57
37,17,935.51
37,18,539.54
37,19,196.82
37,20,195.36
37,21,480.43
37,22,356.65
37,23,193.08
37,24,869.6
37,25,732.47
37,26,964.6
37,27,209.81
37,28,232.53
37,29,306.26
37,30,48.02
37,31,114.32
37,32,48.78
37,33,127.08
37,34,1552.7
37,35,91.8
37,36,4168.42
37,37,54848.43
37,38,53.15
37,39,1540.02
37,40,195.18
37,41,80.55
37,42,1857.77
37,44,125.29
37,45,2223.54
37,46,50.98
37,47,751.78
37,48,941.55
37,520,5.88
37,50,77.15
37,51,2887.66
37,53,229.56
37,54,868.45
37,55,278.55
37,56,23.03
37,522,30.32
37,950,4.81
37,524,9.7
37,514,10.48
37,599,27.08
37,600,418.1
37,100,4.06
37,105,12.03
37,110,207.33
37,115,21.61
37,532,6.64
37,534,15.0
37,535,13.32
37,516,7.89
37,536,6.33
37,150,192.31
37,537,14.54
37,160,8.22
37,540,9.76
37,517,72.62
37,541,4.14
37,542,19.46
37,700,22.92
37,544,6.99
37,710,5.11
37,200,2624.86
37,518,211.43
37,210,838.51
37,250,75.29
37,260,219.3
37,9,503.75
37,49,80.22
37,299,2.51
37,300,403.33
37,400,6.47
37,401,2.95
37,402,5.0
37,404,6.73
37,405,15.47
37,410,119.8
37,411,20.15
37,413,75.97
37,414,16.56
37,420,6.24
37,421,43.06
37,425,18.14
37,426,10.21
37,430,2.65
37,433,23.41
37,434,50.1
37,436,9.01
37,438,25.45
37,450,8.91
37,451,8.85
37,452,15.17
37,453,413.0
37,454,11.5
37,455,29.3
37,456,22.6
37,457,30.83
37,460,1.34
37,461,1.54
37,462,2.19
37,465,139.73
37,499,5.99
37,500,234.61
37,501,104.25
37,502,162.61
37,509,1.36
37,511,28.39
38,512,0.47
38,1,7.37
38,2,12.07
38,515,8.58
38,4,21.78
38,5,6.78
38,6,108.25
38,513,1.16
38,8,41.0
38,521,10.14
38,10,0.51
38,11,4.08
38,12,21.82
38,514,0.39
38,15,4.31
38,16,15.4
38,17,44.49
38,18,16.98
38,19,39.97
38,20,21.29
38,21,8.49
38,22,5.97
38,23,3.51
38,24,9.03
38,25,9.95
38,26,30.19
38,27,628.97
38,28,6.02
38,29,17.84
38,30,105.23
38,31,32.35
38,32,10.48
38,33,4.45
38,34,12.88
38,35,8.54
38,36,36.76
38,37,23.62
38,38,4634.19
38,39,23.47
38,40,13.6
38,41,14.68
38,42,23.82
38,44,2.2
38,45,5.94
38,46,174.36
38,47,6.72
38,48,72.11
38,49,11.17
38,50,1.81
38,51,9.79
38,53,59.11
38,54,1.9
38,9,2.46
38,56,19.95
38,522,0.05
38,438,0.44
38,524,0.19
38,13,8.54
38,599,0.63
38,600,31.29
38,100,1.3
38,105,1.01
38,110,3.11
38,532,4.74
38,535,1.16
38,150,41.39
38,540,0.78
38,517,0.35
38,542,1.47
38,700,0.93
38,710,0.28
38,200,8.53
38,518,7.98
38,210,0.79
38,250,0.28
38,260,1.08
38,300,4.88
38,55,57.42
38,400,0.28
38,404,1.79
38,405,0.51
38,410,5.45
38,411,0.56
38,413,1.41
38,414,0.65
38,421,1.4
38,425,0.27
38,430,0.05
38,433,0.11
38,434,1.96
38,950,1.26
38,450,0.46
38,453,19.8
38,454,0.56
38,455,0.26
38,456,0.17
38,457,7.57
38,465,5.69
38,500,11.61
38,501,4.77
38,502,3.38
38,509,0.41
38,511,0.43
39,512,10.63
39,1,711.89
39,2,126.0
39,515,163.3
39,4,165.42
39,5,165.83
39,6,968.45
39,513,22.52
39,8,170.53
39,9,186.46
39,522,32.08
39,11,120.12
39,12,681.04
39,514,11.14
39,15,73.25
39,16,36.38
39,17,1117.23
39,18,1355.04
39,19,186.23
39,20,169.46
39,21,2246.21
39,22,180.58
39,535,25.78
39,24,326.77
39,25,292.54
39,26,1602.4
39,27,201.25
39,28,295.67
39,29,314.17
39,30,38.31
39,517,40.0
39,32,47.06
39,33,48.22
39,34,478.39
39,35,65.98
39,36,1391.74
39,37,431.84
39,38,59.53
39,39,86375.78
39,40,173.44
39,41,72.68
39,42,2738.25
39,44,56.59
39,45,212.96
39,46,48.63
39,47,609.39
39,48,679.76
39,49,74.11
39,50,28.29
39,51,606.11
39,53,166.38
39,54,2736.37
39,521,526.86
39,56,33.2
39,10,57.75
39,950,3.4
39,524,5.18
39,13,552.67
39,599,37.94
39,600,481.7
39,100,4.34
39,105,10.88
39,110,286.55
39,115,5.77
39,532,13.99
39,534,23.85
39,23,78.18
39,516,5.36
39,536,11.8
39,150,181.22
39,537,51.22
39,160,4.64
39,540,18.73
39,541,18.31
39,542,25.29
39,31,94.65
39,700,19.23
39,544,3.24
39,710,1.37
39,200,502.57
39,518,100.25
39,210,169.12
39,250,20.41
39,260,112.85
39,520,1.09
39,299,0.63
39,300,176.96
39,55,308.27
39,400,5.53
39,401,3.18
39,402,1.03
39,404,2.46
39,405,9.13
39,410,110.2
39,411,25.17
39,413,57.52
39,414,24.96
39,420,8.5
39,421,38.24
39,425,19.42
39,426,5.45
39,430,23.52
39,433,57.8
39,434,116.3
39,436,4.29
39,438,19.74
39,450,23.02
39,451,11.08
39,452,23.77
39,453,353.04
39,454,45.36
39,455,63.5
39,456,72.37
39,457,137.07
39,460,5.5
39,461,6.17
39,462,8.81
39,465,259.44
39,499,18.76
39,500,325.51
39,501,126.1
39,502,128.48
39,509,1.84
39,511,25.45
40,512,6.24
40,1,120.37
40,2,69.49
40,515,53.04
40,4,213.71
40,5,997.66
40,6,1540.63
40,513,21.01
40,8,283.13
40,521,92.84
40,522,20.72
40,11,27.34
40,12,214.97
40,13,146.66
40,15,47.2
40,16,43.51
40,17,446.14
40,18,204.76
40,19,196.28
40,20,1030.46
40,21,106.03
40,22,236.56
40,23,44.75
40,24,68.85
40,516,2.47
40,26,239.98
40,27,110.73
40,28,118.04
40,29,677.36
40,30,46.01
40,31,140.62
40,32,48.19
40,33,17.76
40,34,83.24
40,35,212.96
40,36,258.91
40,37,130.93
40,38,45.55
40,39,287.91
40,40,22632.83
40,41,83.11
40,42,211.22
40,44,14.43
40,45,70.1
40,46,52.4
40,47,156.2
40,48,2459.14
40,49,47.23
40,50,5.73
40,51,126.25
40,53,149.95
40,54,52.62
40,9,42.6
40,56,49.36
40,10,14.35
40,950,12.11
40,524,5.32
40,514,5.52
40,599,4.6
40,600,95.22
40,100,1.22
40,105,11.98
40,110,35.66
40,115,1.78
40,532,2.08
40,534,3.29
40,535,5.0
40,536,1.93
40,150,50.49
40,25,84.31
40,160,2.13
40,540,13.62
40,517,14.4
40,541,4.67
40,542,4.36
40,700,8.01
40,710,4.28
40,200,1024.51
40,518,124.42
40,210,122.29
40,250,8.18
40,260,22.25
40,537,1.83
40,299,0.55
40,300,63.31
40,55,105.96
40,400,0.37
40,402,0.79
40,404,2.06
40,405,0.89
40,410,40.97
40,411,3.99
40,413,17.08
40,414,2.46
40,420,1.89
40,421,9.38
40,425,6.59
40,426,0.51
40,430,0.91
40,433,3.75
40,434,10.87
40,436,1.18
40,438,8.49
40,450,2.79
40,451,3.52
40,452,2.05
40,453,167.76
40,454,2.25
40,455,2.41
40,456,2.51
40,457,4.04
40,460,0.61
40,461,0.52
40,465,19.43
40,499,1.44
40,500,66.2
40,501,34.73
40,502,52.69
40,509,1.93
40,511,2.33
41,512,12.83
41,1,79.26
41,2,194.7
41,515,123.82
41,4,308.3
41,5,139.7
41,6,5229.11
41,513,28.11
41,8,372.6
41,521,132.7
41,10,13.27
41,11,55.77
41,12,173.55
41,13,85.74
41,15,182.74
41,16,534.15
41,17,520.94
41,18,188.47
41,19,270.45
41,20,238.18
41,21,69.34
41,22,89.61
41,23,53.19
41,24,89.62
41,25,195.48
41,26,365.38
41,27,389.41
41,28,55.35
41,29,252.99
41,30,327.28
41,31,259.82
41,32,164.64
41,33,30.39
41,34,170.87
41,35,115.35
41,36,527.11
41,518,206.69
41,38,206.22
41,39,347.95
41,40,257.12
41,41,17292.89
41,42,279.62
41,44,29.61
41,45,36.61
41,46,170.99
41,47,81.74
41,48,509.82
41,49,273.62
41,50,18.55
41,51,127.29
41,53,1990.18
41,54,43.98
41,55,266.85
41,56,96.31
41,522,27.54
41,950,13.56
41,524,6.86
41,514,4.65
41,599,16.42
41,600,95.62
41,100,6.4
41,105,20.0
41,110,14.96
41,115,0.38
41,532,13.08
41,534,10.76
41,535,5.95
41,516,3.2
41,536,4.81
41,150,206.88
41,537,7.78
41,160,0.61
41,540,15.84
41,517,29.36
41,541,1.98
41,542,4.81
41,700,23.49
41,544,0.25
41,710,38.03
41,200,1529.19
41,210,139.79
41,37,96.86
41,250,24.87
41,260,19.52
41,520,2.29
41,9,86.06
41,299,4.07
41,300,84.18
41,400,6.63
41,401,3.86
41,402,1.44
41,404,4.85
41,405,12.97
41,410,67.7
41,411,8.31
41,413,42.6
41,414,8.9
41,420,4.34
41,421,17.11
41,425,25.02
41,426,9.28
41,430,0.29
41,433,7.33
41,434,15.17
41,436,2.55
41,438,7.76
41,450,7.79
41,451,7.66
41,452,10.45
41,453,156.63
41,454,6.44
41,455,11.84
41,456,44.15
41,457,20.8
41,460,1.51
41,461,3.3
41,462,2.51
41,465,200.09
41,499,1.99
41,500,201.27
41,501,96.15
41,502,138.28
41,509,0.49
41,511,26.14
42,512,31.82
42,1,171.85
42,514,19.52
42,515,206.68
42,4,113.08
42,5,58.83
42,6,847.54
42,513,22.42
42,8,152.76
42,521,845.53
42,10,437.48
42,11,281.14
42,12,637.56
42,13,394.3
42,15,54.45
42,16,30.72
42,17,579.76
42,18,325.02
42,19,115.25
42,20,119.51
42,21,166.66
42,22,123.03
42,535,15.26
42,24,1830.97
42,25,565.87
42,26,523.46
42,27,151.78
42,28,94.86
42,29,207.83
42,542,42.54
42,31,73.6
42,32,43.91
42,33,81.25
42,34,4031.63
42,35,62.68
42,36,5093.34
42,518,349.31
42,38,28.03
42,39,1486.65
42,40,106.49
42,41,58.71
42,42,94053.22
42,44,111.69
42,45,405.6
42,46,30.04
42,47,184.82
42,48,488.47
42,49,53.46
42,50,46.25
42,51,858.35
42,53,143.48
42,54,638.74
42,9,421.49
42,56,24.21
42,522,28.91
42,2,99.48
42,950,2.52
42,524,11.13
42,599,36.95
42,600,523.61
42,100,1.02
42,105,6.75
42,110,1226.97
42,115,23.21
42,532,12.69
42,534,31.61
42,23,130.9
42,516,6.6
42,536,4.9
42,150,193.52
42,537,17.92
42,160,8.06
42,540,19.59
42,517,29.35
42,541,42.49
42,30,34.34
42,700,29.39
42,544,1.69
42,710,2.06
42,200,569.21
42,210,241.16
42,37,582.41
42,250,57.02
42,260,789.36
42,520,3.37
42,299,1.85
42,300,494.88
42,55,161.59
42,400,7.7
42,401,2.82
42,402,3.53
42,404,6.21
42,405,9.99
42,410,142.9
42,411,29.74
42,413,93.74
42,414,58.94
42,420,11.63
42,421,55.42
42,425,25.58
42,426,14.76
42,430,58.06
42,433,68.97
42,434,250.01
42,436,31.36
42,438,27.26
42,450,22.02
42,451,25.75
42,452,31.98
42,453,370.27
42,454,28.58
42,455,141.28
42,456,56.47
42,457,84.61
42,460,2.71
42,461,13.3
42,462,9.61
42,465,445.27
42,499,4.11
42,500,531.92
42,501,90.83
42,502,302.61
42,509,1.98
42,511,76.06
44,512,0.89
44,513,21.24
44,2,11.53
44,515,25.99
44,4,11.66
44,5,5.46
44,6,110.24
44,1,10.44
44,8,14.2
44,9,228.1
44,10,9.73
44,11,21.07
44,12,67.88
44,13,22.66
44,15,8.59
44,16,2.71
44,17,51.79
44,18,24.42
44,19,7.77
44,20,10.56
44,21,7.26
44,22,11.01
44,23,55.03
44,24,36.72
44,537,7.0
44,26,32.12
44,27,13.34
44,28,5.46
44,29,14.83
44,30,2.29
44,517,10.35
44,32,1.56
44,33,47.5
44,34,131.93
44,35,5.24
44,36,413.77
44,37,36.22
44,38,3.07
44,39,47.52
44,40,10.48
44,41,8.69
44,42,114.32
44,44,6193.05
44,45,14.63
44,46,3.63
44,47,11.53
44,48,42.54
44,49,2.88
44,50,23.09
44,51,42.26
44,53,13.01
44,54,4.53
44,521,30.0
44,56,2.72
44,522,4.09
44,438,3.45
44,524,2.1
44,514,1.93
44,599,3.34
44,600,88.01
44,100,0.23
44,105,3.47
44,110,140.56
44,115,2.61
44,532,0.78
44,534,2.36
44,535,1.48
44,516,1.81
44,536,0.38
44,150,50.53
44,25,969.32
44,160,86.76
44,540,0.2
44,541,3.55
44,542,4.45
44,31,6.27
44,700,3.71
44,710,1.1
44,200,40.54
44,518,7.63
44,210,185.07
44,250,4.9
44,260,252.92
44,520,0.93
44,299,0.94
44,300,110.83
44,55,20.41
44,400,0.47
44,401,0.74
44,404,1.76
44,405,3.01
44,410,16.74
44,411,3.89
44,413,11.28
44,414,10.15
44,420,1.42
44,421,9.88
44,425,1.42
44,426,1.04
44,430,0.43
44,433,9.18
44,434,34.28
44,436,185.22
44,950,0.27
44,450,1.31
44,451,0.89
44,453,25.18
44,454,2.94
44,455,16.72
44,456,2.24
44,457,0.79
44,460,0.68
44,461,0.33
44,462,0.24
44,465,23.85
44,499,0.69
44,500,43.35
44,501,6.35
44,502,17.13
44,509,0.37
44,511,32.18
45,512,1.08
45,1,286.64
45,2,49.52
45,515,86.86
45,4,71.1
45,5,87.72
45,6,527.9
45,513,9.22
45,8,90.9
45,521,102.14
45,522,6.81
45,11,166.7
45,12,878.69
45,13,1590.46
45,15,49.51
45,16,20.05
45,17,444.46
45,18,292.67
45,19,83.01
45,20,79.01
45,21,231.26
45,22,163.73
45,23,97.78
45,24,375.2
45,25,342.35
45,26,476.43
45,27,80.17
45,28,143.68
45,29,154.02
45,542,7.43
45,31,50.71
45,32,25.96
45,33,60.37
45,34,657.15
45,35,40.59
45,36,1740.9
45,37,2332.53
45,38,25.26
45,39,800.44
45,40,98.51
45,41,38.11
45,42,913.17
45,44,73.96
45,45,27040.76
45,46,39.24
45,47,361.95
45,48,420.17
45,49,27.34
45,50,38.93
45,51,669.17
45,53,97.56
45,54,328.65
45,9,260.12
45,56,17.42
45,10,56.0
45,950,0.82
45,524,1.24
45,514,1.26
45,599,5.64
45,600,66.62
45,100,0.63
45,105,12.25
45,110,83.3
45,115,8.06
45,532,6.31
45,534,10.35
45,535,6.12
45,516,1.25
45,536,2.41
45,150,81.62
45,537,4.43
45,160,6.05
45,540,2.44
45,517,14.17
45,541,1.79
45,30,17.86
45,700,6.86
45,710,2.91
45,200,738.92
45,518,47.32
45,210,215.95
45,250,15.56
45,260,77.02
45,520,1.43
45,299,2.87
45,300,179.66
45,55,126.43
45,400,1.43
45,401,2.36
45,402,2.45
45,404,2.67
45,405,5.45
45,410,73.42
45,411,11.36
45,413,37.62
45,414,14.16
45,420,5.66
45,421,32.13
45,425,9.12
45,426,5.96
45,430,3.87
45,433,12.68
45,434,23.63
45,436,5.04
45,438,12.35
45,450,3.98
45,451,6.45
45,452,3.95
45,453,222.89
45,454,4.28
45,455,14.69
45,456,13.82
45,457,4.59
45,460,1.25
45,461,1.87
45,462,2.7
45,465,52.36
45,499,1.74
45,500,79.71
45,501,58.3
45,502,53.71
45,509,0.44
45,511,9.54
46,512,0.54
46,1,9.17
46,2,16.16
46,515,10.36
46,4,29.5
46,5,10.62
46,6,189.41
46,513,2.34
46,8,83.57
46,521,11.49
46,10,3.26
46,11,5.84
46,12,27.56
46,13,13.43
46,15,4.59
46,16,15.21
46,17,86.67
46,18,29.08
46,19,331.03
46,20,45.76
46,21,8.62
46,22,10.86
46,23,4.02
46,24,10.29
46,516,0.33
46,26,49.01
46,27,475.97
46,28,8.69
46,29,37.93
46,30,41.75
46,31,254.67
46,32,9.14
46,33,3.87
46,34,15.62
46,35,15.65
46,36,32.31
46,518,4.49
46,38,232.44
46,39,36.68
46,40,26.67
46,41,26.57
46,42,29.49
46,44,4.99
46,45,10.15
46,46,5289.24
46,47,8.85
46,48,58.64
46,49,13.07
46,50,2.7
46,51,20.47
46,53,47.5
46,54,7.15
46,55,57.85
46,56,49.39
46,522,0.03
46,438,0.41
46,524,1.25
46,600,36.61
46,105,3.46
46,110,2.49
46,532,1.44
46,534,0.06
46,536,0.18
46,150,18.61
46,25,13.31
46,540,0.39
46,517,1.6
46,541,0.23
46,542,0.42
46,700,1.14
46,710,0.43
46,200,32.57
46,210,17.04
46,37,9.12
46,260,1.94
46,520,0.58
46,9,6.23
46,300,5.64
46,400,0.07
46,401,0.24
46,404,0.74
46,405,0.24
46,410,3.5
46,413,2.52
46,414,2.93
46,420,0.25
46,421,1.26
46,425,1.5
46,426,0.19
46,433,2.21
46,434,1.18
46,436,0.79
46,950,0.09
46,450,0.3
46,452,0.06
46,453,21.3
46,454,0.77
46,455,1.24
46,456,0.98
46,457,9.29
46,465,10.91
46,499,0.05
46,500,13.46
46,501,6.09
46,502,8.55
46,511,0.42
47,512,3.63
47,1,1117.91
47,2,80.38
47,515,83.2
47,4,125.42
47,5,579.47
47,6,971.66
47,513,46.94
47,8,156.71
47,9,119.81
47,522,26.3
47,11,90.85
47,12,1180.22
47,13,1096.1
47,15,66.03
47,16,38.64
47,17,1281.52
47,18,806.55
47,19,175.99
47,20,165.85
47,21,1406.89
47,22,454.0
47,23,73.44
47,24,259.75
47,25,224.06
47,26,1168.66
47,27,150.31
47,28,1350.74
47,29,496.59
47,30,28.56
47,31,90.98
47,544,9.11
47,33,42.95
47,34,318.44
47,35,64.2
47,36,847.21
47,37,775.71
47,38,28.15
47,39,1172.78
47,40,198.31
47,41,67.65
47,42,583.25
47,44,50.78
47,45,324.04
47,46,51.96
47,47,38638.35
47,48,902.81
47,49,53.97
47,50,24.51
47,51,932.15
47,53,139.13
47,54,319.24
47,521,184.63
47,56,21.61
47,10,37.3
47,950,4.35
47,524,4.3
47,514,4.09
47,599,12.64
47,600,236.93
47,100,2.55
47,105,16.89
47,110,65.29
47,115,6.31
47,532,41.92
47,534,9.19
47,535,5.43
47,516,3.0
47,536,5.34
47,150,93.68
47,537,5.72
47,160,2.15
47,540,6.52
47,517,18.34
47,541,4.05
47,542,6.64
47,700,17.25
47,32,38.14
47,710,5.47
47,200,943.46
47,518,79.24
47,210,313.33
47,250,31.28
47,260,60.5
47,520,1.62
47,299,0.53
47,300,119.08
47,55,250.36
47,400,2.65
47,401,1.81
47,402,1.81
47,404,3.85
47,405,5.36
47,410,61.25
47,411,8.26
47,413,28.07
47,414,7.35
47,420,4.17
47,421,19.06
47,425,7.58
47,426,3.98
47,430,1.66
47,433,4.36
47,434,19.14
47,436,5.54
47,438,11.56
47,450,4.68
47,451,2.84
47,452,3.58
47,453,237.3
47,454,3.05
47,455,14.04
47,456,15.75
47,457,24.31
47,460,0.26
47,461,2.78
47,462,1.84
47,465,69.91
47,499,3.18
47,500,113.06
47,501,68.35
47,502,86.42
47,509,0.39
47,511,9.72
48,512,54.77
48,1,923.4
48,514,50.0
48,515,851.89
48,4,836.14
48,5,1752.41
48,6,6327.18
48,513,92.56
