State,Birthplace,Weight
1900,51300,28.16
1900,43610,0.34
1900,4700,62.61
1900,42000,2.39
1900,100,38.5
1900,4200,121.73
1900,45500,4.91
1900,60011,0.51
1900,60012,1.78
1900,60014,2.06
1900,60015,17.4
1900,42600,0.68
1900,60019,0.53
1900,42100,6.43
1900,60023,1.95
1900,46200,0.96
1900,60027,10.7
1900,60031,4.43
1900,3200,27.87
1900,60033,0.69
1900,45700,2.95
1900,60038,4.34
1900,30060,0.68
1900,16010,0.79
1900,2700,653.46
1900,60045,6.4
1900,45710,0.6
1900,45200,0.29
1900,5400,27.63
1900,60053,9.47
1900,60054,1.2
1900,60055,2.55
1900,2200,39.66
1900,53700,4.18
1900,45212,0.2
1900,45213,0.41
1900,60064,6.09
1900,1700,1172.1
1900,60072,0.59
1900,21020,0.41
1900,45740,60.6
1900,52400,5.71
1900,51400,4.77
1900,5300,76.22
1900,3700,53.68
1900,60094,3.62
1900,4800,275.83
1900,45600,2.48
1900,60099,6.13
1900,200,21.74
1900,46540,1.08
1900,40400,1.48
1900,60024,0.24
1900,50900,0.48
1900,3800,84.5
1900,43300,2.51
1900,53200,2.89
1900,3300,10.88
1900,49900,1.61
1900,2800,76.82
1900,41000,14.2
1900,45300,79.87
1900,11000,19.17
1900,2300,20.65
1900,10500,2.75
1900,1800,168.19
1900,54100,0.86
1900,1300,52.75
1900,95000,3.2
1900,52100,80.94
1900,800,150.66
1900,4900,31.98
1900,51500,34.26
1900,4400,8.77
1900,5000,3.91
1900,30005,3.13
1900,40500,3.0
1900,30010,0.98
1900,3900,145.87
1900,30015,5.97
1900,43330,0.57
1900,46520,0.75
1900,30020,0.15
1900,3400,56.25
1900,60044,7.67
1900,30030,6.13
1900,50000,53.83
1900,41300,8.06
1900,45400,1.09
1900,50010,3.82
1900,30045,0.59
1900,2400,38.33
1900,51600,1.74
1900,30050,5.0
1900,1900,21895.34
1900,30065,2.08
1900,41100,2.8
1900,50040,10.62
1900,70010,2.59
1900,5500,350.04
1900,40000,3.02
1900,71042,1.73
1900,900,32.57
1900,43400,4.87
1900,11500,1.16
1900,30090,0.24
1900,52110,0.5
1900,400,72.18
1900,15000,39.57
1900,4500,23.38
1900,52200,2.85
1900,60057,0.31
1900,26010,1.57
1900,51100,3.31
1900,4000,75.9
1900,54000,0.55
1900,52130,3.41
1900,46500,14.86
1900,25000,4.63
1900,3500,31.11
1900,46510,0.19
1900,46000,0.61
1900,50100,15.71
1900,52150,1.64
1900,30025,9.38
1900,41400,3.26
1900,500,71.26
1900,26043,0.36
1900,26044,0.29
1900,46530,8.86
1900,2500,46.32
1900,26055,1.69
1900,45000,2.24
1900,26059,0.25
1900,26060,1.04
1900,46542,0.88
1900,46543,0.05
1900,2000,186.05
1900,43000,0.42
1900,26020,1.87
1900,1500,25.85
1900,5600,28.87
1900,1000,6.32
1900,53500,1.29
1900,26091,0.19
1900,5100,64.14
1900,51700,14.71
1900,53400,1.14
1900,4600,262.43
1900,2900,441.82
1900,59900,4.05
1900,46590,1.39
2000,51200,5.29
2000,4100,57.3
2000,3500,89.05
2000,70020,1.11
2000,3600,208.08
2000,51800,104.87
2000,21010,0.28
2000,46100,0.78
2000,46510,0.17
2000,50200,37.52
2000,42500,4.36
2000,3100,474.83
2000,43610,0.07
2000,30040,0.88
2000,52000,0.68
2000,20000,872.9
2000,52400,6.38
2000,40100,0.48
2000,21030,40.87
2000,2600,186.5
2000,45100,2.65
2000,21040,45.24
2000,54200,3.68
2000,2100,71.37
2000,21050,25.78
2000,1600,31.8
2000,53600,2.3
2000,21060,3.85
2000,1100,20.05
2000,21070,5.79
2000,43600,2.92
2000,3000,37.86
2000,600,701.38
2000,100,66.48
2000,53400,1.9
2000,4700,93.12
2000,42000,1.38
2000,51300,35.27
2000,4200,158.26
2000,26044,0.63
2000,60011,2.0
2000,60012,7.68
2000,60014,2.46
2000,60015,4.13
2000,42600,1.8
2000,60019,0.39
2000,3700,91.36
2000,60023,1.19
2000,46200,0.33
2000,60027,1.67
2000,60031,8.06
2000,3200,31.8
2000,95000,1.79
2000,45700,1.63
2000,60038,5.04
2000,30060,0.26
2000,16010,0.34
2000,2700,153.96
2000,60045,20.77
2000,45710,3.09
2000,45200,0.16
2000,43800,5.12
2000,60053,7.31
2000,60054,5.85
2000,60055,0.17
2000,2200,108.47
2000,53700,5.57
2000,41410,0.42
2000,45213,1.85
2000,60064,0.76
2000,60065,2.19
2000,1700,423.68
2000,53200,5.63
2000,21020,2.89
2000,45740,0.45
2000,1200,120.37
2000,51400,4.1
2000,5300,105.58
2000,42100,9.72
2000,60094,6.79
2000,4800,664.11
2000,45600,3.25
2000,60099,15.7
2000,200,40.38
2000,46540,1.65
2000,29900,1.7
2000,3800,59.17
2000,43300,1.73
2000,40400,0.54
2000,3300,10.61
2000,41300,13.67
2000,49900,0.75
2000,2800,80.16
2000,41000,26.33
2000,45300,116.72
2000,11000,24.88
2000,2300,22.85
2000,60032,0.56
2000,10500,8.15
2000,60044,9.73
2000,1800,166.98
2000,10000,0.21
2000,1300,88.46
2000,5400,33.2
2000,900,34.07
2000,10010,0.47
2000,800,397.29
2000,4900,49.22
2000,51500,49.4
2000,4400,14.24
2000,43400,6.38
2000,30005,3.85
2000,40500,0.81
2000,30010,0.39
2000,3900,184.85
2000,30015,7.74
2000,43330,0.81
2000,46520,0.23
2000,30020,2.19
2000,3400,75.82
2000,30025,14.2
2000,30030,6.34
2000,50000,69.59
2000,2900,2346.12
2000,45400,2.65
2000,50010,4.88
2000,30045,1.54
2000,2400,57.45
2000,51600,0.32
2000,30050,6.18
2000,1900,389.93
2000,30065,6.96
2000,41100,5.85
2000,50040,11.27
2000,70010,5.51
2000,5500,120.83
2000,40000,1.17
2000,71042,0.85
2000,52100,89.45
2000,5000,6.49
2000,11500,1.83
2000,30090,0.67
2000,52110,4.12
2000,400,125.53
2000,15000,38.71
2000,4500,40.19
2000,52200,10.15
2000,60057,1.18
2000,26010,1.98
2000,51100,5.11
2000,4000,739.55
2000,54000,5.62
2000,52130,8.79
2000,46500,13.09
2000,25000,6.0
2000,52140,9.61
2000,26030,2.64
2000,46000,0.44
2000,50100,27.22
2000,52150,8.95
2000,41400,2.62
2000,51700,17.41
2000,26043,0.19
2000,45500,3.35
2000,46530,12.0
2000,2500,70.24
2000,26054,0.18
2000,26055,0.41
2000,45000,2.54
2000,26060,1.68
2000,46541,0.48
2000,46542,0.93
2000,46543,1.52
2000,2000,16671.47
2000,43000,0.44
2000,46547,0.24
2000,26020,4.98
2000,1500,29.54
2000,5600,36.57
2000,1000,13.33
2000,53500,2.38
2000,26091,0.67
2000,5100,93.17
2000,60072,1.88
2000,500,259.36
2000,4600,88.67
2000,54100,4.21
2000,59900,8.57
2000,46590,1.67
2100,51200,3.45
2100,42500,3.18
2100,52140,7.55
2100,70020,0.96
2100,3600,375.06
2100,51800,39.85
2100,21010,0.87
2100,46100,0.63
2100,26030,4.74
2100,50200,48.15
2100,4100,35.9
2100,3100,38.71
2100,43610,0.26
2100,30040,0.64
2100,52000,2.72
2100,20000,347.11
2100,52400,6.19
2100,40100,1.32
2100,21030,20.12
2100,2600,562.7
2100,45100,2.1
2100,21040,37.33
2100,40200,0.94
2100,54200,10.82
2100,2100,30405.71
2100,21050,11.1
2100,1600,18.66
2100,53600,1.54
2100,21060,1.9
2100,1100,33.67
2100,21070,12.35
2100,43600,1.01
2100,41400,4.17
2100,600,411.91
2100,100,198.84
2100,53400,2.44
2100,4700,891.39
2100,42000,0.9
2100,51300,5.74
2100,4200,320.46
2100,26044,0.9
2100,60011,0.46
2100,60012,1.01
2100,95000,1.9
2100,60015,6.93
2100,46530,14.48
2100,42600,1.34
2100,60019,1.27
2100,3700,194.64
2100,60023,1.39
2100,46200,0.39
2100,60027,4.64
2100,60031,3.06
2100,3200,16.8
2100,60033,1.93
2100,45700,8.29
2100,60038,6.1
2100,30060,0.87
2100,16010,1.41
2100,2700,74.72
2100,60045,6.52
2100,45710,0.25
2100,45200,0.23
2100,5400,446.57
2100,60014,3.84
2100,60054,1.47
2100,60055,0.92
2100,2200,116.07
2100,60057,2.79
2100,45212,0.84
2100,45213,1.43
2100,60064,3.01
2100,60065,0.31
2100,1700,759.5
2100,30065,7.54
2100,60072,0.89
2100,21020,0.33
2100,45740,41.77
2100,1200,389.25
2100,51400,0.75
2100,5300,75.9
2100,42100,11.3
2100,60094,6.71
2100,4800,360.99
2100,45600,4.89
2100,60099,24.15
2100,200,44.62
2100,46540,1.22
2100,29900,0.37
2100,60024,0.13
2100,50900,1.26
2100,3800,14.8
2100,43300,2.73
2100,53200,5.82
2100,3300,18.08
2100,11500,3.75
2100,2800,114.91
2100,41000,30.37
2100,45300,178.07
2100,11000,30.65
2100,2300,31.14
2100,54400,0.16
2100,10500,6.86
2100,60044,5.53
2100,1800,1223.29
2100,10000,1.51
2100,54100,4.29
2100,1300,260.68
2100,43800,6.44
2100,900,45.48
2100,10010,0.31
2100,800,81.27
2100,4900,29.42
2100,51500,49.41
2100,4400,17.98
2100,43400,9.09
2100,30005,3.91
2100,40500,2.19
2100,30010,0.2
2100,3900,2246.9
2100,30015,11.11
2100,43330,0.14
2100,46520,1.57
2100,30020,4.32
2100,3400,129.34
2100,30025,9.83
2100,30030,2.86
2100,50000,53.68
2100,2900,228.66
2100,45400,1.35
2100,50010,2.38
2100,30045,2.8
2100,2400,114.32
2100,51600,1.44
2100,30050,9.21
2100,1900,90.17
2100,52200,10.98
2100,41100,2.58
2100,50040,10.34
2100,70010,5.91
2100,5500,113.69
2100,60053,16.71
2100,40000,1.69
2100,71042,1.84
2100,52100,81.63
2100,5000,20.49
2100,49900,1.05
2100,30090,1.55
2100,53700,1.38
2100,52110,0.23
2100,400,58.2
2100,15000,42.58
2100,4500,93.19
2100,26010,4.3
2100,51100,6.36
2100,4000,89.46
2100,54000,4.61
2100,52130,9.71
2100,46500,16.8
2100,25000,67.92
2100,3500,25.58
2100,46510,1.72
2100,50100,65.66
2100,52150,3.64
2100,3000,16.28
2100,51700,12.04
2100,26042,0.29
2100,26043,0.72
2100,45500,5.71
2100,41410,1.38
2100,2500,101.71
2100,26054,0.76
2100,26055,0.39
2100,45000,3.46
2100,26057,0.8
2100,26058,0.45
2100,26060,5.58
2100,46541,0.89
2100,46542,0.12
2100,46543,1.31
2100,2000,100.43
2100,43000,1.74
2100,46547,2.46
2100,26020,4.51
2100,1500,29.3
2100,5600,12.71
2100,1000,17.62
2100,53500,8.74
2100,5100,316.53
2100,26094,0.07
2100,500,88.54
2100,40400,1.02
2100,4600,15.93
2100,41300,12.75
2100,59900,13.32
2100,60032,1.77
2100,46590,1.44
2200,30040,6.47
2200,51200,7.08
2200,4100,30.34
2200,3500,53.77
2200,70020,1.39
2200,3600,254.27
2200,51800,180.79
2200,21010,6.85
2200,46100,0.31
2200,46510,1.1
2200,50200,29.89
2200,42500,2.41
2200,3100,46.73
2200,43610,0.45
2200,41410,1.29
2200,20000,257.13
2200,52400,2.91
2200,21030,34.73
2200,2600,190.42
2200,45100,3.8
2200,21040,42.2
2200,40200,0.26
2200,40500,1.84
2200,21050,239.37
2200,1600,16.12
2200,53600,3.98
2200,21060,64.26
2200,1100,32.98
2200,21070,12.75
2200,43600,1.9
2200,3000,17.97
2200,600,529.43
2200,100,303.91
2200,53400,3.31
2200,4700,169.8
2200,42000,2.0
2200,51300,12.98
2200,4200,160.42
2200,45500,7.32
2200,60011,2.35
2200,60012,6.38
2200,60014,2.34
2200,60015,0.69
2200,42600,1.97
2200,60019,1.51
2200,3700,134.17
2200,60023,1.08
2200,54100,1.49
2200,60027,0.85
2200,60031,10.65
2200,3200,25.44
2200,60033,1.66
2200,95000,1.66
2200,45700,1.72
2200,60038,3.09
2200,30060,0.79
2200,16010,1.15
2200,2700,43.03
2200,60045,4.73
2200,45710,2.24
2200,45200,0.24
2200,43800,8.7
2200,60053,0.83
2200,60054,0.05
2200,2200,35214.58
2200,53700,5.41
2200,45212,0.14
2200,45213,1.35
2200,60064,1.25
2200,60065,0.05
2200,41400,3.53
2200,1700,273.26
2200,60072,1.94
2200,21020,9.84
2200,45740,1.59
2200,1200,318.5
2200,51400,5.06
2200,5300,64.38
2200,42100,19.19
2200,60094,6.45
2200,4800,1513.41
2200,45600,5.41
2200,60099,5.59
2200,200,52.23
2200,46540,0.87
2200,29900,2.98
2200,46200,0.32
2200,50900,0.03
2200,3800,17.61
2200,4900,25.54
2200,40400,2.67
2200,3300,13.83
2200,46500,11.5
2200,11500,3.33
2200,2800,1112.3
2200,41000,32.26
2200,45300,107.07
2200,11000,34.2
2200,2300,29.61
2200,60032,0.4
2200,10500,4.58
2200,60044,3.0
2200,1800,128.29
2200,10000,1.0
2200,1300,204.37
2200,5400,43.07
2200,52100,68.98
2200,10010,0.64
2200,800,85.9
2200,43300,2.05
2200,51500,51.69
2200,4400,14.23
2200,5000,7.24
2200,30005,5.9
2200,2100,91.34
2200,30010,1.63
2200,3900,202.21
2200,30015,26.51
2200,43330,0.48
2200,46520,0.48
2200,30020,3.1
2200,3400,90.35
2200,30025,23.6
2200,53200,4.93
2200,30030,6.88
2200,50000,51.73
2200,2900,155.36
2200,45400,4.0
2200,50010,2.64
2200,30045,0.76
2200,2400,73.43
2200,51600,3.29
2200,30050,14.5
2200,60024,0.07
2200,1900,57.27
2200,71021,0.37
2200,30065,14.42
2200,41100,4.22
2200,50040,13.69
2200,70010,4.71
2200,5500,66.0
2200,40000,0.65
2200,71042,0.13
2200,900,35.46
2200,43400,15.37
2200,49900,2.39
2200,30090,1.29
2200,52110,4.62
2200,400,49.16
2200,15000,33.23
2200,4500,80.9
2200,52200,8.09
2200,60057,2.18
2200,26010,21.36
2200,51100,3.72
2200,4000,168.75
2200,54000,5.4
2200,52130,1.33
2200,26020,11.1
2200,25000,54.03
2200,54400,1.51
2200,52140,19.99
2200,26030,8.33
2200,46000,0.19
2200,50100,34.94
2200,52150,0.66
2200,54200,9.88
2200,51700,11.93
2200,26042,2.03
2200,26043,1.36
2200,26044,0.59
2200,46530,6.8
2200,2500,77.43
2200,26054,1.42
2200,45000,2.02
2200,26057,1.06
2200,26058,3.24
2200,26059,0.25
2200,26060,7.51
2200,46541,0.65
2200,46543,0.5
2200,2000,99.06
2200,40100,0.58
2200,1500,32.65
2200,5600,13.07
2200,1000,14.27
2200,53500,8.01
2200,26091,0.68
2200,5100,141.45
2200,26094,0.46
2200,500,375.86
2200,4600,14.87
2200,41300,16.76
2200,59900,6.07
2200,46590,0.39
2300,30040,0.04
2300,51200,0.77
2300,4100,16.57
2300,52140,0.34
2300,42000,2.71
2300,51800,10.58
2300,46510,0.26
2300,50200,14.13
2300,42500,3.16
2300,3100,8.42
2300,43610,1.05
2300,41410,1.12
2300,20000,8.11
2300,21030,1.29
2300,2600,72.65
2300,45100,4.52
2300,21040,3.95
2300,40200,0.05
2300,54200,1.43
2300,2100,16.71
2300,21050,2.8
2300,1600,3.62
2300,53600,0.1
2300,1100,27.22
2300,21070,3.51
2300,43600,0.72
2300,41400,4.73
2300,600,162.02
2300,51300,1.57
2300,53400,1.25
2300,4700,19.97
2300,3600,455.17
2300,100,16.03
2300,42600,1.15
2300,26020,1.27
2300,60012,1.75
2300,60014,0.54
2300,60015,7.43
2300,4200,168.55
2300,42100,6.25
2300,60023,0.26
2300,46200,0.23
2300,60027,0.25
2300,60031,1.04
2300,3200,5.76
2300,60033,0.09
2300,95000,0.08
2300,45700,0.4
2300,60038,0.61
2300,16010,1.32
2300,2700,27.19
2300,60045,3.44
2300,45710,0.28
2300,45200,0.29
2300,43800,3.43
2300,16020,0.21
2300,60053,12.19
2300,60055,0.61
2300,2200,18.61
2300,53700,2.37
2300,45213,1.19
2300,60064,2.2
2300,60065,0.25
2300,40100,1.79
2300,30065,1.18
2300,53200,3.4
2300,21020,2.22
2300,45740,1.71
2300,1200,95.27
2300,51400,0.38
2300,5300,29.77
2300,3700,42.73
2300,60094,1.83
2300,4800,73.02
2300,45600,1.67
2300,60099,14.65
2300,200,19.94
2300,3800,6.6
2300,4900,13.77
2300,2000,17.84
2300,3300,434.26
2300,49900,0.77
2300,2800,9.75
2300,41000,25.24
2300,45300,46.25
2300,11000,10.5
2300,2300,8504.25
2300,10500,3.96
2300,1800,35.81
2300,1300,32.83
2300,5400,14.4
2300,70020,1.72
2300,800,30.07
2300,43300,4.64
2300,51500,17.21
2300,4400,104.84
2300,43400,6.8
2300,30005,1.07
2300,40500,4.66
2300,30010,0.11
2300,3900,101.41
2300,30015,3.46
2300,30020,1.47
2300,3400,189.35
2300,60044,4.19
2300,30030,0.07
2300,50000,23.91
2300,2900,30.96
2300,45400,0.8
2300,50010,1.33
2300,30045,0.11
2300,2400,59.2
2300,51600,0.77
2300,30050,4.42
2300,1900,23.21
2300,71021,0.39
2300,52200,1.67
2300,41100,4.41
2300,50040,5.14
2300,70010,2.21
2300,5500,31.57
2300,40000,1.45
2300,71042,0.14
2300,900,316.99
2300,5000,68.92
2300,11500,0.48
2300,52110,1.57
2300,400,24.72
2300,15000,161.78
2300,4500,22.56
2300,26010,1.06
2300,51100,12.7
2300,4000,18.55
2300,54000,1.4
2300,52130,0.69
2300,46500,7.63
2300,25000,2.88
2300,3500,15.59
2300,26030,3.49
2300,50100,13.85
2300,52150,0.55
2300,30025,2.54
2300,3000,5.04
2300,51700,5.75
2300,45500,5.07
2300,46530,3.69
2300,2500,1114.22
2300,26054,1.37
2300,26055,1.41
2300,45000,0.81
2300,26059,0.11
2300,26060,0.55
2300,46541,0.7
2300,46543,5.5
2300,40400,1.67
2300,46547,0.3
2300,1700,77.26
2300,52100,9.99
2300,1500,11.75
2300,5600,4.26
2300,1000,12.71
2300,5100,74.8
2300,60072,0.14
2300,500,8.06
2300,4600,4.36
2300,41300,12.58
2300,46590,1.02
2400,51200,21.51
2400,4100,44.69
2400,52140,111.38
2400,70020,5.46
2400,3600,2206.29
2400,51800,191.47
2400,21010,3.34
2400,46100,10.54
2400,46510,18.9
2400,50200,388.33
2400,42500,15.17
2400,3100,60.7
2400,43610,0.56
2400,52000,7.96
2400,20000,402.09
2400,52400,38.73
2400,40100,5.45
2400,21030,884.37
2400,2600,356.65
2400,45100,12.43
2400,21040,294.28
2400,40200,2.57
2400,54200,27.44
2400,2100,136.53
2400,21050,161.46
2400,1600,27.2
2400,53600,5.52
2400,21060,62.0
2400,1100,5117.12
2400,21070,46.22
2400,43600,15.1
2400,3000,26.85
2400,600,696.99
2400,51300,8.83
2400,53400,36.43
2400,4700,186.11
2400,42000,16.1
2400,100,176.34
2400,42600,12.31
2400,26044,11.17
2400,60011,6.22
2400,60012,32.8
2400,60014,15.82
2400,60015,8.61
2400,4200,2463.06
2400,60019,4.97
2400,3700,915.18
2400,60023,115.19
2400,46200,8.84
2400,60027,63.41
2400,60031,256.45
2400,60032,18.96
2400,60033,80.08
2400,95000,3.79
2400,45700,10.29
2400,60038,71.47
2400,30060,7.79
2400,16010,4.96
2400,2700,116.78
2400,60045,52.37
2400,45710,2.73
2400,45200,3.69
2400,43800,29.41
2400,16020,1.18
2400,60053,4.76
2400,60054,10.03
2400,60055,16.96
2400,2200,162.46
2400,53700,21.31
2400,45212,3.82
2400,45213,7.92
2400,60064,18.03
2400,60065,11.32
2400,1700,438.81
2400,30065,17.92
2400,60072,115.41
2400,21020,20.85
2400,45740,6.03
2400,1200,456.27
2400,51400,12.84
2400,5300,220.2
2400,42100,62.37
2400,60094,17.9
2400,4800,426.97
2400,45600,23.43
2400,60099,122.51
2400,200,64.13
2400,46540,3.58
2400,29900,3.96
2400,60024,11.06
2400,50900,4.53
2400,3800,35.31
2400,4900,54.13
2400,40400,5.99
2400,3300,52.85
2400,11500,22.76
2400,54000,8.71
2400,41000,101.54
2400,45300,289.32
2400,11000,134.91
2400,2300,84.13
2400,3200,23.55
2400,10500,10.48
2400,1800,183.89
2400,40500,11.65
2400,10000,0.06
2400,54100,7.36
2400,1300,283.84
2400,5400,535.85
2400,52100,468.38
2400,800,115.9
2400,43300,45.25
2400,51500,384.21
2400,4400,81.17
2400,5000,40.36
2400,30005,37.57
2400,41410,4.09
2400,30010,62.7
2400,3900,561.19
2400,30015,80.4
2400,43330,0.54
2400,46520,5.6
2400,30020,39.49
2400,3400,929.72
2400,60044,175.77
2400,53200,5.66
2400,30030,51.6
2400,50000,345.51
2400,2900,164.82
2400,30040,75.82
2400,50010,35.33
2400,30045,11.18
2400,2400,27255.77
2400,51600,5.32
2400,30050,140.03
2400,1900,84.07
2400,71021,0.52
2400,52200,98.86
2400,41100,13.92
2400,50040,105.63
2400,70010,17.27
2400,5500,127.49
2400,40000,6.31
2400,900,247.84
2400,43400,56.7
2400,49900,3.22
2400,30090,4.71
2400,45400,18.8
2400,52110,45.93
2400,400,71.28
2400,15000,111.09
2400,4500,451.77
2400,60057,7.88
2400,26010,80.69
2400,51100,17.83
2400,4000,93.46
2400,2800,105.72
2400,52130,34.82
2400,26020,85.36
2400,25000,30.72
2400,54400,0.18
2400,3500,51.3
2400,26030,220.71
2400,46000,1.97
2400,50100,110.65
2400,52150,22.34
2400,30025,86.61
2400,41400,17.98
2400,500,55.62
2400,26042,6.45
2400,26043,7.94
2400,45500,47.17
2400,46530,73.82
2400,2500,489.19
2400,26054,5.38
2400,26055,12.03
2400,45000,13.9
2400,26057,2.13
2400,26058,2.73
2400,26059,2.48
2400,26060,118.55
2400,46541,8.16
2400,46542,1.58
2400,46543,8.73
2400,2000,84.0
2400,4600,26.43
2400,46547,13.35
2400,46500,98.76
2400,1500,71.25
2400,5600,15.53
2400,1000,444.31
2400,53500,8.99
2400,26091,5.67
2400,5100,1752.75
2400,26094,8.95
2400,51700,37.97
2400,43000,6.57
2400,41300,67.43
2400,59900,18.45
2400,46590,13.82
2500,51200,16.56
2500,29900,6.73
2500,4100,43.57
2500,3500,29.31
2500,70020,6.41
2500,42000,15.64
2500,51800,349.25
2500,21010,3.85
2500,46100,11.7
2500,46510,20.38
2500,50200,195.53
2500,42500,29.65
2500,21020,20.14
2500,52000,8.54
2500,20000,148.54
2500,52400,26.78
2500,21030,286.38
2500,41000,143.68
2500,45100,24.79
2500,21040,258.5
2500,40200,1.81
2500,2100,54.75
2500,21050,86.14
2500,1600,15.65
2500,53600,6.2
2500,21060,12.61
2500,1100,135.75
2500,21070,24.9
2500,43600,449.01
2500,54200,45.89
2500,600,656.84
2500,51300,20.9
2500,43610,146.5
2500,4700,74.8
2500,3600,2742.01
2500,100,111.28
2500,4200,766.4
2500,26044,38.75
2500,60011,12.94
2500,60012,37.11
2500,60014,70.44
2500,60015,6.58
2500,42600,16.56
2500,60019,6.87
2500,3700,192.48
2500,60023,60.41
2500,46200,16.54
2500,60027,22.23
2500,60031,55.34
2500,3200,16.18
2500,60033,10.47
2500,95000,3.41
2500,45700,11.22
2500,60038,13.02
2500,30060,26.85
2500,16010,6.77
2500,2700,110.0
2500,54100,19.51
2500,45710,4.52
2500,45200,2.36
2500,43800,26.59
2500,16020,222.73
2500,60053,25.19
2500,60054,5.66
2500,60055,25.88
2500,2200,64.16
2500,53700,75.46
2500,45212,3.95
2500,45213,12.8
2500,60064,10.17
2500,60065,6.02
2500,40100,10.05
2500,60072,15.43
2500,3100,42.31
2500,45740,18.77
2500,1200,349.33
2500,51400,17.55
2500,5300,95.52
2500,42100,74.57
2500,60094,25.67
2500,4800,289.97
2500,45600,30.31
2500,60099,54.63
2500,200,64.68
2500,46540,19.43
2500,40400,8.28
2500,60024,1.17
2500,50900,4.77
2500,3800,13.4
2500,4900,36.28
2500,53200,16.38
2500,3300,572.71
2500,11500,13.36
2500,2800,63.94
2500,2600,274.37
2500,45300,219.7
2500,11000,1050.2
2500,2300,458.56
2500,60032,7.21
2500,10500,5.58
2500,60044,38.51
2500,1800,127.65
2500,41410,11.38
2500,10000,0.32
2500,1300,175.18
2500,5400,46.56
2500,52100,491.3
2500,10010,0.35
2500,800,106.65
2500,43300,117.93
2500,51500,114.97
2500,4400,1016.46
2500,43400,235.84
2500,30005,31.13
2500,40500,18.32
2500,30010,16.97
2500,3900,380.52
2500,30015,683.25
2500,5600,14.45
2500,43330,4.38
2500,46520,12.72
2500,30020,26.41
2500,3400,793.26
2500,41100,28.85
2500,30030,48.39
2500,60045,49.23
2500,50000,637.15
2500,41300,103.6
2500,30040,15.88
2500,50010,85.6
2500,30045,3.72
2500,2400,219.41
2500,400,73.86
2500,30050,71.55
2500,1900,65.35
2500,71021,0.19
2500,71023,1.04
2500,30065,39.56
2500,1700,389.48
2500,50040,87.03
2500,70010,23.02
2500,5500,120.95
2500,40000,9.82
2500,71042,2.44
2500,900,1163.89
2500,5000,230.19
2500,49900,6.71
2500,30090,5.13
2500,52110,29.25
2500,51600,12.79
2500,15000,346.81
2500,4500,96.96
2500,52200,52.96
2500,60057,6.44
2500,26010,685.27
2500,51100,154.1
2500,4000,47.54
2500,54000,8.87
2500,52130,14.59
2500,46500,190.0
2500,25000,38.57
2500,54400,0.86
2500,52140,51.33
2500,26030,156.43
2500,46000,4.02
2500,50100,94.48
2500,52150,18.28
2500,30025,189.69
2500,41400,158.86
2500,51700,62.31
2500,26042,4.79
2500,26043,2.01
2500,45500,136.5
2500,46530,108.32
2500,2500,41023.74
2500,26054,19.06
2500,26055,2.73
2500,45000,14.13
2500,26057,2.6
2500,26058,5.37
2500,26059,3.66
2500,26060,56.85
2500,46541,6.5
2500,46542,6.46
2500,46543,13.2
2500,2000,53.35
2500,4600,22.02
2500,46547,11.07
2500,26020,455.32
2500,1500,36.27
2500,45400,17.26
2500,1000,46.04
2500,53500,10.5
2500,26091,10.99
2500,5100,242.62
2500,26094,12.34
2500,3000,17.31
2500,500,32.78
2500,53400,53.12
2500,43000,75.7
2500,2900,111.35
2500,59900,23.79
2500,46590,26.89
2600,51200,9.33
2600,42500,55.23
2600,52140,81.97
2600,70020,7.46
2600,3600,779.44
2600,600,863.75
2600,21010,2.78
2600,46100,12.97
2600,46510,5.37
2600,50200,209.22
2600,4100,57.4
2600,3100,95.01
2600,43610,0.26
2600,30040,5.72
2600,52000,0.46
2600,20000,793.3
2600,52400,16.7
2600,21030,19.4
2600,2600,75711.57
2600,45100,9.01
2600,21040,67.28
2600,40200,2.07
2600,2100,489.13
2600,2900,371.92
2600,21050,24.56
2600,1600,28.22
2600,53600,10.04
2600,21060,3.4
2600,1100,83.23
2600,21070,14.13
2600,43600,5.48
2600,3000,53.75
2600,51800,133.38
2600,51300,33.72
2600,53400,26.07
2600,4700,554.89
2600,42000,10.86
2600,100,654.86
2600,4200,774.93
2600,26044,1.38
2600,26020,11.56
2600,60012,29.66
2600,60014,4.11
2600,60015,6.65
2600,42600,6.36
2600,60019,5.7
2600,3700,271.85
2600,60023,11.19
2600,46200,8.82
2600,60027,7.75
2600,60031,47.21
2600,54400,142.79
2600,60033,5.1
2600,60011,4.64
2600,45700,93.53
2600,60038,11.48
2600,30060,0.56
2600,16010,1.62
2600,2700,294.74
2600,60045,12.78
2600,45710,14.86
2600,45200,6.1
2600,43800,15.17
2600,95000,1.65
2600,60053,12.26
2600,60054,5.68
2600,60055,5.35
2600,15000,477.41
2600,53700,206.79
2600,45212,6.34
2600,45213,3.7
2600,60064,11.75
2600,60065,1.14
2600,41400,13.13
2600,40100,5.86
2600,30065,8.8
2600,60072,3.54
2600,21020,3.71
2600,45740,57.66
2600,1200,467.57
2600,51400,13.88
2600,5300,155.36
2600,42100,39.96
2600,60094,16.86
2600,4800,703.88
2600,45600,122.96
2600,60099,19.7
2600,200,104.92
2600,29900,2.26
2600,40400,4.01
2600,60024,0.99
2600,50900,0.75
2600,3800,61.19
2600,43300,42.1
2600,53200,413.98
2600,3300,34.72
2600,49900,17.72
2600,2800,550.66
